IdTurma,IdSerie,IdPeriodo,TipoTurma,IdDisciplina,NomeTurma,SiglaTurma,TurnoPrincipal,TotalVagas,IdUsuarioCoordenador,CodigoAgrupamento,DisciplinaRequerNota,DisciplinaCargaHorariaSemanal,DisciplinaStUsaNotaConceito,IdServicoMensalidade,ES_IdCursoSuperiorPreferencial,DescricaoHorario,_DisciplinaConteudoProgramatico,SituacaoAlunoDisciplinaCursando,SituacaoAlunoDisciplinaAprovado,SituacaoAlunoDisciplinaReprovado,Reserva_IdServico,Reserva_QtdeDiasValidade,IdSala,DataInicial,DataFinal,DataNascimentoMinima,DataNascimentoMaxima,SexoTurma,StPermiteAcessoPortalEducacional,ProvaCHumanas_NotaMinima,ProvaCHumanas_Peso,ProvaCNatureza_NotaMinima,ProvaCNatureza_Peso,ProvaLinguagens_NotaMinima,ProvaLinguagens_Peso,ProvaMatematica_NotaMinima,ProvaMatematica_Peso,ProvaRedacao_NotaMinima,ProvaRedacao_Peso,FInscr_StExibirTurma,FInscr_IdSituacaoAlunoTurma,InscrTurma_StExibirTurma,IdFreqTipoHorario,InscrTurma_StVerificaTurmaRestricao,InscrTurma_ArrayIdTurmaRestricao,InscrTurma_ArrayIdSituacaoAlunoTurmaRestricao,IntegPortal_CodigoTurma,StDisponivelMatricula,DataMatriculaInicio,DataMatriculaFinal,IdTurno,IdEventoTipo,NumeroEtapa,StIntegracaoAppComunicacao,RMOnLine_IdTextoPersonalizado_Confirmacao,Evento_IdTextoPersonalizadoCertificado,Evento_DataRealizacao,IdModeloContrato,CdTurmaINEP,NovoEnsinoMedio_GrupoEstruturaCurricular,NovoEnsinoMedio_AreaConhecimento,NovoEnsinoMedio_TextoApresentacaoDisciplina,ItFor_StDisponivelMatricular,ItFor_NomeTrilha,StGerarHistorico,DisciplinaCargaHorariaAnual,QuantidadeAulasSemanais,DisciplinaCargaHoraMinutoDiaria,DisciplinaCargaHoraMinutoAnual,IdContrato_RMOnlineConfirmacao,DisciplinaCargaHorariaAula,ValorServicoModuloEducacao
644,15,7,G,,3B (Centro)  - Tarde/Noite,3B,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
645,15,7,G,,3C (Centro)  - Manhã,3C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
646,15,7,G,,3D (Centro)  - Tarde/Noite,3D,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
647,15,7,G,,3F (Filipinho) - Tarde,3F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
648,15,7,G,,3G (Filipinho) - Tarde/Noite,3G,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
649,15,7,G,,3L (Cipó) - Tarde,3L,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
650,15,7,G,,3M (Cipó) - Tarde,3M,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
651,18,7,G,,8A (Universitários) - 2020,8A,I,25.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
652,18,7,G,,8B (Universitários) - 2021,8B,I,25.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
654,24,7,G,,5B (Centro) - Tarde,5B,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
655,24,7,G,,5F (Filipinho) - Tarde,5F,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
656,24,7,G,,5L (Cipó) - Tarde,5L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
657,24,7,G,,5A (Centro) - Tarde,5A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
658,25,7,G,,4A (Centro) - Tarde,4A,T,15.0,,,True,1.0,False,34.0,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
659,25,7,G,,4F (Filipinho) - Tarde/Noite,4F,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
660,25,7,G,,4L (Cipó) - Noite,4L,N,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
661,29,7,G,,6A (Centro) - Tarde,6A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
662,32,7,G,,7A (Centro) - Noite,7A,N,20.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
663,32,7,G,,7E (SP) - Integral,7E,I,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
664,54,7,D,5.0,Áustria - A1 (Cipó) - Tarde,A1-Áustria,Z,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
665,2,7,G,,ALFA A - G0/G1  (Centro) - Tarde,G0/G1,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
666,2,7,G,,ALFA B - G2/G3 (Centro) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
667,2,7,G,,ALFA C - G0/G1 (Centro) - Manhã,G0/G1,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
668,2,7,G,,ALFA D - G2/G3 (Centro) - Manhã,G2/G3,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
669,2,7,G,,ALFA F - G0/G1 (Filipinho) - Tarde,G0/G1,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
670,2,7,G,,ALFA G - G2/G3 (Filipinho) - Tarde/Noite,G2/G3,Z,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
671,2,7,G,,ALFA H - G0/G1 (Filipinho) - Manhã,G0/G1,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
672,25,7,G,,4H (Filipinho) - Manhã,4H,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
673,8,7,G,,1H (Filipinho) - Tarde/Noite,1H,Z,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
674,11,7,G,,2R (Granjinha) - Tarde,2R,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
675,8,7,G,,1P (Granjinha) - Manhã,1P,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
676,8,7,G,,1L (Cipó) - Tarde,1L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
677,24,7,G,,5M (Cipó) - Tarde/Noite,5M,Z,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
678,15,7,G,,3K (Cipó) - Tarde,3K,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
679,8,7,G,,1D (Centro)  - Manhã,1D,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
680,25,7,G,,4B (Centro) - Tarde/Noite,4B,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
681,18,7,G,,8D (Universitários) - 2022,8D,I,30.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
682,18,7,G,,8E (Universitários) - 2023,8E,I,30.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
683,54,7,D,5.0,Brazil - A1 (Centro) - Tarde,A1-Brazil,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
684,54,7,D,5.0,Chile - A1 (Centro) - Noite,A1-Chile,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
685,54,7,D,5.0,The USA - A1 (Filipinho) - Noite,A1-The USA,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
686,54,7,D,5.0,Kenya - A1 (Cipó) - Noite,A1-Kenya,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
687,54,7,D,5.0,Nigeria - A2 (Centro) - Tarde,A2-Nigeria,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
688,54,7,D,5.0,France - A1 (Centro) - Tarde,A1-France,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
689,54,7,D,5.0,Mexico - A2 (Cipó) - Tarde,A2-Mexico,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
690,54,7,D,5.0,Uruguay -A1 (Cipó) - Manhã,A1-Uruguay,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
691,54,7,D,5.0,Germany - A1 (Cipó) - Manhã,A1-Germany,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
692,54,7,D,5.0,Belgium - A2 (Filipinho) - Noite,A2-Belgium,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
693,54,7,D,5.0,Ireland - A1 (Filipinho) - Manhã,A1-Ireland,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
694,54,7,D,5.0,Poland - A1 (Granjinha) - Tarde,A1-Poland,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
695,54,7,D,5.0,Canada - A1 (Cipó) - Manhã,A1-Canada,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
696,54,7,D,5.0,Spain - A1 (Granjinha) - Manhã,A1- Spain,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
697,54,7,D,5.0,Egypt - A2 (Centro) - Noite,A2- Egypt,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
698,54,7,D,5.0,Italy - A1 (Filipinho) - Tarde,A1-Italy,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
699,2,7,G,,ALFA E - G2/G3 (Centro) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
700,2,7,G,,ALFA T - G2/G3 (Centro) - Tarde/Noite,G2/G3,Z,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
701,2,7,G,,ALFA J - G2/G3 (Filipinho) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
702,11,7,G,,2N (Cipó) - Manhã,2N,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
703,15,7,G,,3I (Filipinho) Manhã,3I,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
704,2,7,G,,ALFA U - G2/G3 (Cipó) - Manhã,G2/G3,M,12.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
705,15,7,G,,3N (Cipó) - Manhã,3N,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
706,2,7,G,,ALFA Y - G0/G1 (Centro) - Tarde,G0/G1,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
709,54,7,D,5.0,Argentina - A2 (Centro) - Manhã,A2-Argent,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
711,59,7,D,25.0,Eu no Comando - Centro *Noite,Psicologia,N,35.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
712,11,7,G,,2I (Filipinho)  - Manhã,2I,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
713,11,7,G,,2G (Filipinho) - Tarde,2G,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
714,11,7,G,,2H (Filipinho) - Noite,2H,N,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
715,15,7,G,,3P (Granjinha) - Tarde,3P,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
716,25,7,G,,4C (Centro) - Manhã,4C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
717,25,7,G,,4G (Filipinho) - Tarde/Noite,4G,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
718,25,7,G,,4M (Cipó) - Tarde,4M,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
719,25,7,G,,4N (Cipó) - Manhã,4N,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
720,29,7,G,,6L (Cipó) - Tarde/Noite,6L,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
721,60,7,G,,9 (Formados) - EAD,9,I,100.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
722,54,7,G,,Ecuador - A1 (Centro) - Manhã,A1-Ecuador,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
724,54,7,G,,Turkey - B1(Centro) - Tarde/Noite,B1-Turkey,Z,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
725,54,7,G,,England - A2 (Cipó) - Tarde,A2 - Engl,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
726,54,7,G,,Qatar - B1 (Cipó) - Tarde,B1-Qatar,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
727,54,7,G,,Jamaica - B2 (Cipó) - Tarde/Noite,B2-Jamaica,Z,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
728,8,7,G,,1J (Filipinho) - Tarde,1J,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
729,24,7,G,,5C (Centro) - Manhã,5C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
730,59,7,D,25.0,Eu no Comando - Centro *Manhã,Psicologia,M,35.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
731,59,7,D,25.0,Eu no Comando - Cipó *Noite,Psicologia,N,35.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
732,18,7,G,,8F (Universitários) - 2024,8F,I,30.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
733,54,7,G,,Colombia - A1 (Centro) - Noite,A1-Colomb,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
734,15,7,G,,3H (Filipinho) - Tarde,3H,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
735,54,7,G,,Japan - A1 (Filipinho) - Noite,A1-Japan,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
736,54,7,G,,Russia - A1 (Centro) - Manhã,A1-Russia,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
737,15,7,G,,3U (Cipó) - Manhã,3U,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
738,15,7,G,,3R (Granjinha) - Manhã,3R,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
739,24,7,G,,5N (Cipó) - Manhã,5N,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
740,25,7,G,,4R (Granjinha) - Tarde,4R,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
742,54,7,G,,Portugal - A2 (Cipó) - Noite,A2 -Portug,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
743,24,7,G,,5D (Centro) - Manhã,5D,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
744,24,7,G,,5G (Filipinho) - Manhã,5G,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
745,8,7,G,,1E (Centro) - Tarde,1E,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
749,38,7,D,18.0,Construindo Sonhos,C. Sonhos,T,30.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
754,57,7,G,,Tecnologia - Módulo 1/2 *Manhã,FIAP M1M,M,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
755,57,7,G,,Tecnologia - Módulo 1/2 *Tarde,FIAP M1T,T,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
756,57,7,G,,Tecnologia - Módulo 2 *Tarde,FIAP M2T,T,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
757,57,7,G,,Tecnologia - Módulo 3 *Tarde,FIAP M3T,T,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
758,57,7,G,,Tecnologia - Módulo 1/2 *Noite,FIAP M1N,N,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
759,57,7,G,,Tecnologia - Módulo 2 *Noite,FIAP M2N,N,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
760,54,7,D,5.0,Australia - A1 (Cipó) - Noite,A2-Austral,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
